Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
1749,63,189131,37,Single,Graduate,30,3,327794,120,42251,92515,4,5,492572,275840,0.56,0,1,3,3,3,DPD90+,1.0,683034,363,20,1,2024-08-16
1750,50,276281,27,Single,Graduate,27,2,1059728,240,271096,18833,6,8,796478,398239,0.5,0,2,0,0,0,Current,,1120551,331,16,1,2023-04-13
1751,59,249011,31,Married,Graduate,27,4,1157931,180,42751,57491,1,1,435171,191475,0.44,4,5,0,0,0,Current,,505286,335,158,1,2024-06-06
1752,51,100000,27,Divorced,High School,25,1,62946,48,127891,48913,7,5,240132,16809,0.07,2,2,0,0,0,Current,,356544,304,105,0,2023-08-10
1753,38,175375,6,Single,High School,9,0,87694,24,35685,35459,1,8,317800,60382,0.19,1,2,0,0,0,Current,,431467,115,19,0,2025-01-09
1754,56,107966,23,Married,High School,21,2,178477,60,42319,40485,7,3,72733,4363,0.06,2,2,0,0,0,Current,,75104,261,214,0,2024-08-03
1755,22,100000,2,Married,High School,5,2,433750,24,55471,3459,2,5,131527,31566,0.24,0,0,0,0,0,Current,,162944,69,30,0,2025-04-16
1756,34,145187,12,Married,Graduate,14,1,573806,48,219239,51326,4,6,104348,33391,0.32,1,3,0,0,0,Current,,139020,168,106,1,2024-02-28
1757,33,241869,3,Divorced,Graduate,4,2,491296,24,89425,113344,4,0,718882,316308,0.44,1,1,0,0,0,Current,,779501,54,34,0,2024-01-17
1758,49,100000,21,Married,High School,25,1,50905,60,170093,20369,4,4,107256,23596,0.22,0,0,3,0,0,DPD30,22.0,155616,305,49,0,2023-04-21
1759,32,381391,7,Divorced,Postgraduate,13,1,1142714,84,117168,11527,6,3,797012,111581,0.14,0,1,4,1,0,DPD60,10.0,1097528,157,101,1,2025-03-21
1760,59,116851,37,Married,High School,30,1,183549,12,13873,3902,6,9,141490,38202,0.27,0,0,2,2,1,DPD90+,33.0,147250,366,229,1,2024-10-01
1761,22,372971,1,Married,Postgraduate,3,2,1437892,180,305962,167154,5,1,795590,103426,0.13,1,2,0,0,0,Current,,1158855,38,5,0,2023-03-26
1762,52,183447,29,Married,Graduate,25,1,460190,24,359539,67289,3,1,188217,92226,0.49,0,3,0,0,0,Current,,226271,303,299,0,2023-09-06
1763,33,134816,12,Divorced,Graduate,16,2,479096,60,35748,9600,7,1,332075,102943,0.31,0,1,0,0,0,Current,,407201,202,47,0,2024-02-15
1764,66,121139,40,Divorced,High School,30,4,525184,180,30084,5597,3,6,94128,27297,0.29,0,1,2,1,0,DPD60,19.0,130984,365,187,1,2023-06-21
1765,47,219116,22,Married,Graduate,18,1,637828,60,331911,89030,3,3,599912,323952,0.54,2,4,0,0,0,Current,,793082,218,197,0,2024-06-10
1766,69,275726,34,Divorced,Graduate,30,2,554705,36,181624,112698,7,5,717178,229496,0.32,1,2,0,0,0,Current,,874070,360,255,0,2023-08-12
1767,61,580886,24,Single,Postgraduate,26,2,2302019,84,841529,45222,5,6,1276217,127621,0.1,1,1,0,0,0,Current,,1441885,321,19,0,2024-10-24
1768,37,324794,13,Divorced,Graduate,19,2,549987,12,142916,53503,4,8,217136,32570,0.15,1,3,0,0,0,Current,,273254,228,174,0,2025-11-03
1769,60,437943,33,Single,Postgraduate,29,0,1975926,12,414793,172730,3,1,447324,134197,0.3,0,2,0,0,0,Current,,576864,353,312,0,2024-05-06
1770,51,118018,21,Single,High School,18,0,96942,180,66953,32124,4,9,312559,46883,0.15,0,1,2,1,1,DPD90+,26.0,411160,219,154,1,2024-08-29
1771,54,237814,14,Single,Graduate,16,1,1012994,120,221281,113951,2,8,191425,65084,0.34,1,2,0,0,0,Current,,249337,198,194,0,2023-05-24
1772,44,159010,20,Widowed,Graduate,17,4,145017,36,246424,39897,3,4,141491,62256,0.44,2,3,0,0,0,Current,,185162,212,142,0,2025-12-30
1773,65,274075,23,Divorced,Graduate,24,1,206273,180,420957,94539,2,5,509781,96858,0.19,1,1,4,2,0,DPD60,16.0,631041,295,92,1,2023-03-16
1774,55,151267,30,Divorced,High School,30,3,322903,180,159701,40039,5,5,179318,19724,0.11,0,0,0,0,0,Current,,229696,362,131,0,2025-05-21
1775,68,372337,40,Divorced,Graduate,30,3,1788882,12,692667,175975,1,2,392885,31430,0.08,0,0,0,0,0,Current,,449585,366,335,0,2024-03-02
1776,26,227742,0,Married,Graduate,7,4,1121785,120,128532,48134,6,9,441713,167850,0.38,1,1,0,0,0,Current,,476691,84,22,0,2023-07-18
1777,39,116413,12,Divorced,Graduate,16,4,164062,24,60372,15168,7,6,166638,33327,0.2,1,2,0,0,0,Current,,217207,193,112,0,2023-09-19
1778,50,222646,14,Widowed,Graduate,19,4,260244,24,277622,39360,5,6,189560,77719,0.41,2,2,0,0,0,Current,,194014,236,234,0,2023-03-19
1779,27,232867,3,Married,Postgraduate,4,0,486293,24,293768,99977,5,7,427807,42780,0.1,0,0,0,0,0,Current,,441754,57,50,0,2024-02-03
1780,30,100130,5,Single,High School,10,0,201951,60,14093,25934,5,4,146943,45552,0.31,0,0,0,0,0,Current,,165113,127,64,0,2023-05-26
1781,61,398256,33,Married,Postgraduate,30,3,1560433,120,491912,75685,3,1,930442,297741,0.32,2,5,0,0,0,Current,,1020847,366,226,0,2023-04-16
1782,52,393173,17,Widowed,Postgraduate,18,4,982144,48,306734,110577,2,2,297588,17855,0.06,3,3,0,0,0,Current,,353253,226,10,0,2025-08-18
1783,54,430803,18,Divorced,Postgraduate,17,2,1727294,48,649441,36166,6,8,883806,203275,0.23,3,3,0,0,0,Current,,1047879,213,184,0,2023-01-21
1784,48,399968,16,Divorced,Graduate,15,3,1547559,240,650270,9028,3,5,636442,184568,0.29,0,3,0,0,0,Current,,673627,181,98,0,2023-05-17
1785,35,211096,0,Divorced,Graduate,6,4,654903,240,237841,32652,1,7,319843,70365,0.22,2,2,1,0,1,DPD90+,20.0,359264,73,16,1,2025-02-09
1786,50,375703,28,Divorced,Postgraduate,29,2,1597039,120,20034,116619,7,7,406029,150230,0.37,1,1,0,0,0,Current,,406956,354,293,0,2023-11-21
1787,57,100000,16,Married,High School,13,4,138041,48,129091,36160,7,4,57606,24194,0.42,0,1,0,0,0,Current,,67714,162,100,0,2024-02-08
1788,49,324518,19,Married,Graduate,18,1,398555,180,490125,135250,6,0,849985,118997,0.14,0,1,2,1,1,DPD90+,28.0,1188463,221,183,1,2025-10-29
1789,42,205101,16,Single,Graduate,13,2,795366,36,109835,95330,7,5,269918,105268,0.39,0,1,0,0,0,Current,,305838,165,22,0,2023-08-10
1790,24,261428,0,Married,Graduate,3,1,418699,36,249940,56942,7,6,575854,97895,0.17,1,1,0,0,0,Current,,761091,47,32,0,2023-06-01
1791,40,126336,16,Married,High School,17,0,64756,120,244228,47432,5,8,362454,130483,0.36,0,1,0,0,0,Current,,380260,208,172,0,2023-05-08
1792,52,218222,31,Divorced,Graduate,30,3,1004654,240,137769,12186,4,1,417344,154417,0.37,1,2,0,0,0,Current,,419907,365,81,0,2024-02-19
1793,56,324463,18,Married,Postgraduate,17,4,1071771,48,157412,15449,1,1,484380,227658,0.47,2,5,0,0,0,Current,,605086,215,73,0,2025-02-20
1794,24,100000,0,Single,High School,9,3,250221,48,46116,7990,2,9,117068,12877,0.11,0,0,1,0,1,DPD90+,3.0,144080,116,52,1,2023-05-09
1795,47,344105,21,Single,Postgraduate,17,4,1295835,12,392163,80972,1,0,975575,224382,0.23,1,1,0,0,0,Current,,1068995,207,33,0,2025-02-13
1796,37,100000,13,Married,High School,16,1,199999,12,190208,12141,3,4,220519,33077,0.15,1,2,0,0,0,Current,,252117,203,120,0,2024-12-27
1797,32,248942,9,Married,Graduate,16,2,1192804,36,307927,39264,7,1,538512,242330,0.45,1,1,0,0,0,Current,,546770,201,97,0,2023-10-04
1798,42,100000,8,Single,High School,11,2,80879,120,64148,33098,4,2,156539,64180,0.41,1,1,1,1,0,DPD60,31.0,218982,132,130,1,2024-08-14
1799,37,100000,13,Single,High School,12,4,338426,240,129521,19209,3,1,261262,125405,0.48,1,4,3,0,0,DPD30,25.0,300618,152,14,1,2024-09-08
1800,30,375575,6,Married,Postgraduate,9,1,1501474,48,476395,107992,6,3,857881,154418,0.18,2,3,0,0,0,Current,,952014,115,101,0,2023-08-07
1801,21,201486,0,Single,Graduate,1,4,526093,24,244604,43914,5,2,243386,31640,0.13,0,1,0,0,0,Current,,341307,22,1,0,2024-12-26
1802,42,134187,15,Single,Graduate,21,4,522974,84,48425,13567,7,8,268232,80469,0.3,1,2,0,0,0,Current,,273499,253,65,0,2024-12-18
1803,46,103160,13,Married,High School,19,4,481870,84,132808,5728,5,9,162527,65010,0.4,3,3,0,0,0,Current,,185648,231,86,1,2024-10-12
1804,38,276212,11,Married,Graduate,14,2,1062856,240,245502,36844,1,1,142656,12839,0.09,1,1,0,0,0,Current,,161397,170,30,0,2024-05-22
1805,34,212594,7,Married,Graduate,14,4,402259,48,18337,10139,5,6,535536,80330,0.15,1,1,0,0,0,Current,,605951,170,27,0,2023-01-22
1806,67,284058,40,Single,Graduate,30,2,860215,180,313185,90027,5,2,229256,59606,0.26,4,5,0,0,0,Current,,230573,365,64,0,2024-11-07
1807,49,305376,13,Divorced,Graduate,14,0,1405406,36,604360,122744,6,9,542007,178862,0.33,3,3,0,0,0,Current,,795306,174,33,0,2023-01-25
1808,32,294340,13,Married,Postgraduate,16,1,742013,24,215454,53886,2,7,394582,94699,0.24,2,6,0,0,0,Current,,565070,199,53,0,2023-06-21
1809,56,166210,27,Single,Graduate,25,0,592977,240,321257,34208,2,3,225251,85595,0.38,2,4,0,0,0,Current,,271933,306,80,0,2025-06-11
1810,55,242964,24,Single,Graduate,20,4,630446,84,57728,100045,3,3,411438,160460,0.39,1,1,0,0,0,Current,,503072,251,138,0,2025-04-16
1811,32,218102,6,Single,Graduate,11,2,228145,180,322415,27667,7,8,652682,378555,0.58,0,0,0,0,0,Current,,823735,140,130,0,2023-05-03
1812,27,383336,0,Single,Postgraduate,5,1,292749,240,104629,29592,3,2,583034,157419,0.27,1,3,0,0,0,Current,,722471,61,30,0,2024-02-12
1813,49,268830,12,Single,Graduate,17,3,1286414,12,156852,70040,2,6,256953,113059,0.44,2,2,0,0,0,Current,,357053,213,110,0,2024-11-13
1814,31,233149,4,Married,Graduate,12,1,759235,12,271184,76979,1,0,474228,85361,0.18,2,2,0,0,0,Current,,590039,147,43,0,2024-08-17
1815,53,311718,18,Married,Graduate,19,1,301483,60,375907,95957,2,6,339996,122398,0.36,0,1,0,0,0,Current,,372095,229,211,0,2023-04-21
1816,26,297637,3,Married,Postgraduate,10,4,1297242,240,464808,107940,3,9,227356,56839,0.25,0,0,0,0,0,Current,,240653,130,115,0,2025-10-28
1817,67,282123,40,Married,Graduate,30,0,804648,120,352613,13327,4,1,176449,68815,0.39,1,1,0,0,0,Current,,257463,362,99,0,2025-05-22
1818,35,422230,11,Single,Postgraduate,9,0,1677813,120,509863,95228,7,5,235267,58816,0.25,1,4,0,0,0,Current,,240958,117,11,0,2024-12-06
1819,52,173390,19,Divorced,Graduate,22,3,185597,24,317145,23323,5,8,273594,24623,0.09,2,3,0,0,0,Current,,396377,264,52,0,2024-08-30
1820,31,100000,9,Single,High School,13,4,458109,36,93171,38437,6,5,156681,37603,0.24,0,1,3,0,1,DPD90+,23.0,210773,163,126,1,2024-07-05
1821,43,325997,17,Married,Postgraduate,18,1,1029306,48,159499,143083,4,2,314216,141397,0.45,1,1,0,0,0,Current,,377798,220,122,0,2024-09-16
1822,46,294015,12,Single,Graduate,14,0,1123776,24,107458,45584,4,0,723290,108493,0.15,1,2,0,0,0,Current,,790982,172,32,0,2023-11-09
1823,54,400923,25,Divorced,Postgraduate,29,0,257075,240,332761,26342,5,3,330030,79207,0.24,2,3,0,0,0,Current,,381264,355,336,0,2025-07-30
1824,66,438455,38,Married,Postgraduate,30,2,841339,60,631317,62105,2,3,1222540,195606,0.16,0,0,0,0,0,Current,,1546435,370,285,0,2024-07-20
1825,54,505732,24,Single,Postgraduate,27,1,861516,120,67242,35362,7,7,995755,378386,0.38,1,3,0,0,0,Current,,1322786,332,292,0,2025-08-11
1826,49,100000,25,Married,High School,22,4,477317,240,30165,17476,1,9,56904,23330,0.41,0,1,0,0,0,Current,,76577,272,88,0,2025-03-16
1827,24,324949,4,Single,Postgraduate,10,0,433489,60,83486,90444,4,9,944766,151162,0.16,1,1,4,1,0,DPD60,9.0,1156059,129,112,1,2024-04-03
1828,37,190192,10,Married,Graduate,14,4,700236,84,226563,92693,1,6,241515,57963,0.24,0,2,0,0,0,Current,,286675,176,52,0,2023-10-09
1829,55,436944,31,Married,Postgraduate,26,1,302536,48,228777,92500,6,9,710006,78100,0.11,1,2,0,0,0,Current,,982761,313,309,0,2024-09-04
1830,33,304759,11,Single,Graduate,11,1,423486,180,114042,38283,6,6,368963,125447,0.34,2,2,0,0,0,Current,,539684,138,68,0,2023-05-25
1831,61,386685,29,Married,Postgraduate,27,0,782529,12,466304,38693,6,6,897516,143602,0.16,0,0,3,1,1,DPD90+,35.0,1307889,330,133,1,2025-01-08
1832,59,195156,37,Single,Graduate,30,3,795314,12,299477,20112,3,1,334536,127123,0.38,2,2,0,0,0,Current,,426804,363,83,0,2024-11-22
1833,35,146440,12,Married,Graduate,17,4,593798,60,102171,16466,4,8,121681,76659,0.63,2,2,0,0,0,Current,,126488,208,176,0,2023-10-02
1834,49,100000,17,Single,High School,15,4,478670,240,117749,38588,6,5,76050,15970,0.21,2,3,0,0,0,Current,,78836,185,115,0,2024-10-20
1835,49,390853,20,Married,Postgraduate,24,2,1807872,24,94329,19266,3,1,904214,27126,0.03,3,3,0,0,0,Current,,1086302,294,112,0,2025-08-08
1836,31,189871,11,Widowed,Graduate,17,1,164583,36,355746,94698,6,0,207472,26971,0.13,1,3,0,0,0,Current,,283495,205,1,0,2024-12-17
1837,52,354159,17,Single,Graduate,20,1,1499652,180,250371,95937,2,0,299081,41871,0.14,2,2,0,0,0,Current,,373454,249,99,0,2025-10-06
1838,22,403490,1,Widowed,Postgraduate,1,0,1020943,60,805017,113481,4,0,705530,218714,0.31,0,2,1,0,0,DPD30,11.0,926841,13,2,0,2023-07-09
1839,67,369176,35,Married,Graduate,30,0,1623077,36,722937,70745,3,3,925492,388706,0.42,2,3,0,0,0,Current,,1315734,361,191,0,2025-07-25
1840,34,192866,10,Single,High School,16,0,173924,84,302549,67758,6,3,230852,43861,0.19,1,3,0,0,0,Current,,235507,196,59,0,2023-01-16
1841,40,259445,17,Married,Graduate,18,2,1090307,84,23124,63901,7,8,309019,77254,0.25,0,0,0,0,0,Current,,451757,221,6,0,2023-10-18
1842,42,282501,13,Married,Graduate,12,3,344196,60,313512,50270,3,0,730181,87621,0.12,1,3,0,0,0,Current,,850988,154,104,0,2023-12-06
1843,31,231286,3,Married,Graduate,7,0,463101,60,50728,34060,6,2,201122,72403,0.36,2,2,1,0,0,DPD30,9.0,205826,89,84,0,2023-04-19
1844,47,119454,18,Single,High School,22,0,75234,84,214481,55463,2,2,243903,26829,0.11,1,2,0,0,0,Current,,345784,266,176,0,2024-07-10
1845,23,100000,0,Single,High School,2,0,105677,24,158979,15967,1,7,288753,95288,0.33,2,3,0,0,0,Current,,423622,35,29,0,2024-10-06
1846,37,177188,12,Married,Graduate,10,2,443991,84,344819,40659,6,1,461266,36901,0.08,0,0,3,2,1,DPD90+,21.0,638535,123,120,1,2023-10-07
1847,64,207193,35,Married,Graduate,30,4,866589,24,256162,38986,1,5,135615,42040,0.31,2,2,0,0,0,Current,,190167,366,344,0,2024-01-16
1848,48,100000,15,Married,High School,16,3,398151,36,106823,6136,4,3,129977,11697,0.09,2,3,2,1,1,DPD90+,17.0,186602,198,128,1,2023-02-18
1849,49,270946,27,Single,Graduate,30,4,422361,24,287744,29600,2,9,231912,2319,0.01,2,4,0,0,0,Current,,292483,365,329,0,2024-05-19
1850,41,367335,19,Divorced,Postgraduate,18,1,434412,12,295180,40759,7,5,1055390,137200,0.13,0,0,0,0,0,Current,,1414466,216,32,0,2025-08-20
1851,67,100000,24,Widowed,High School,23,1,225168,12,96394,35295,4,4,296485,201609,0.68,2,4,0,0,0,Current,,338949,285,253,0,2024-10-26
1852,36,188047,7,Single,Graduate,8,0,841455,240,242402,40460,7,8,204497,77708,0.38,2,2,0,0,0,Current,,230028,101,5,0,2024-05-09
1853,57,397919,35,Single,Postgraduate,30,4,362668,48,743809,157315,1,8,865174,406631,0.47,1,1,0,0,0,Current,,1128594,360,85,0,2023-04-02
1854,40,356258,14,Divorced,Postgraduate,15,2,1048507,60,431775,128358,2,0,927724,120604,0.13,3,5,0,0,0,Current,,1268480,190,17,0,2025-04-23
1855,26,197454,0,Divorced,Graduate,8,3,177636,120,339892,22151,5,2,214079,64223,0.3,4,6,0,0,0,Current,,256588,100,24,0,2023-09-13
1856,39,249375,18,Married,Graduate,15,4,652353,24,432022,72368,2,0,241694,36254,0.15,0,3,0,0,0,Current,,290067,185,128,0,2023-05-23
1857,25,284996,3,Divorced,Postgraduate,10,4,305105,240,302587,107328,2,5,150485,27087,0.18,1,1,0,0,0,Current,,222283,126,91,0,2025-03-16
1858,23,217867,1,Married,Graduate,8,3,187695,48,158512,70558,7,2,333316,129993,0.39,1,2,0,0,0,Current,,419721,103,82,0,2023-01-29
1859,21,370898,0,Single,Postgraduate,3,4,503984,12,481117,114239,5,0,1019447,377195,0.37,0,1,0,0,0,Current,,1522179,44,22,0,2025-12-27
1860,58,133218,30,Married,High School,30,4,219630,180,122488,49958,3,5,367341,150609,0.41,0,1,0,0,0,Current,,525819,365,6,0,2025-08-05
1861,35,384885,10,Married,Postgraduate,12,3,670929,48,80367,18187,3,4,315358,69378,0.22,1,2,4,4,0,DPD60,13.0,416218,154,28,1,2023-04-24
1862,54,311053,20,Widowed,Graduate,17,2,1058732,120,244714,115426,3,7,314437,216961,0.69,2,3,0,0,0,Current,,315873,210,106,0,2023-09-29
1863,55,189141,16,Single,Graduate,13,3,141367,36,376095,28536,1,1,287516,94880,0.33,1,1,0,0,0,Current,,330057,159,148,0,2024-12-26
1864,69,360283,32,Married,Graduate,30,0,311155,240,52096,106102,2,7,883255,194316,0.22,2,2,0,0,0,Current,,1067697,369,208,0,2023-04-10
1865,45,177596,10,Married,Graduate,16,0,239608,60,250144,24207,6,4,360453,32440,0.09,0,2,0,0,0,Current,,478107,198,147,0,2023-12-14
1866,44,100000,7,Single,High School,6,0,442428,60,169031,42263,5,7,178462,46400,0.26,0,1,0,0,0,Current,,213754,81,8,0,2024-11-19
1867,32,347777,6,Married,Postgraduate,6,0,1157653,36,457332,87176,6,9,688539,96395,0.14,0,1,0,0,0,Current,,973533,72,18,0,2024-04-03
1868,38,225357,11,Divorced,Postgraduate,15,1,853351,240,261641,74054,1,3,166876,15018,0.09,3,4,3,1,0,DPD60,31.0,222187,182,37,1,2024-08-20
1869,35,100000,11,Married,High School,16,2,216662,36,142973,40115,5,3,169415,81319,0.48,5,7,0,0,0,Current,,198822,192,189,0,2023-08-10
1870,64,490906,33,Married,Postgraduate,29,1,716473,24,435540,220785,6,9,1462977,292595,0.2,0,0,0,0,0,Current,,2036781,358,173,0,2023-11-27
1871,36,249244,6,Divorced,Postgraduate,12,4,167199,240,56866,92566,7,3,179733,64703,0.36,4,4,0,0,0,Current,,206970,151,38,0,2024-01-09
1872,47,296340,13,Single,Graduate,11,4,799646,240,570936,27088,1,5,532853,143870,0.27,1,2,1,0,0,DPD30,17.0,549581,134,2,0,2024-11-22
1873,28,132072,6,Widowed,Graduate,13,3,407344,48,117938,56814,1,3,163653,32730,0.2,0,1,0,0,0,Current,,177772,162,143,0,2023-05-18
1874,66,300411,25,Married,Graduate,22,0,1362818,48,404806,95205,1,8,555695,105582,0.19,0,2,0,0,0,Current,,556456,265,59,0,2024-04-24
1875,45,100000,20,Married,High School,18,3,446941,84,108605,31253,5,8,193454,83185,0.43,1,3,3,0,1,DPD90+,35.0,273964,227,75,1,2024-06-08
1876,37,235375,8,Married,Graduate,10,4,567508,240,36862,108800,6,2,457494,215022,0.47,1,2,3,0,1,DPD90+,14.0,600943,131,106,1,2025-05-25
1877,49,448496,18,Widowed,Postgraduate,17,0,1079126,180,855665,62537,6,6,1179778,519102,0.44,3,3,3,3,0,DPD60,26.0,1516350,208,148,1,2024-04-20
1878,28,100000,2,Single,High School,5,2,122505,36,159544,13500,4,4,147436,32435,0.22,1,1,0,0,0,Current,,196240,62,18,0,2025-09-18
1879,35,344761,6,Single,Postgraduate,10,4,571793,84,117474,91821,1,8,617427,376630,0.61,1,2,0,0,0,Current,,819201,129,113,0,2023-01-13
1880,47,202448,17,Single,Graduate,20,3,944518,120,397651,77014,3,1,106755,45904,0.43,1,3,3,1,1,DPD90+,18.0,136939,242,81,1,2024-07-13
1881,66,283841,40,Single,Graduate,30,3,322063,84,422059,66610,2,2,702187,77240,0.11,0,2,0,0,0,Current,,997951,364,68,0,2024-12-09
1882,27,360358,6,Married,Postgraduate,6,4,1751032,36,349917,116852,7,9,413950,235951,0.57,0,1,0,0,0,Current,,505215,79,19,0,2024-03-23
1883,23,350415,0,Widowed,Postgraduate,3,1,971113,240,435275,83122,7,4,890540,374026,0.42,1,1,4,4,4,DPD90+,34.0,1248897,37,23,1,2023-04-03
1884,49,270049,22,Divorced,Graduate,20,2,689902,48,69709,84521,4,4,314363,56585,0.18,2,3,0,0,0,Current,,438007,250,27,0,2024-07-21
1885,64,205045,29,Single,Graduate,28,4,263661,24,234325,85029,4,9,108052,48623,0.45,2,3,0,0,0,Current,,118830,339,116,0,2025-12-03
1886,44,220618,20,Married,Graduate,21,4,767074,240,42720,23524,5,6,195705,62625,0.32,0,7,2,2,0,DPD60,6.0,240106,255,181,1,2025-08-24
1887,23,100000,2,Married,High School,5,3,256930,36,111246,35378,4,7,296420,139317,0.47,2,3,3,0,0,DPD30,25.0,420165,71,42,1,2023-08-21
1888,40,249895,19,Single,Graduate,23,0,541768,84,281820,99449,6,7,324739,61700,0.19,1,3,0,0,0,Current,,459644,286,252,0,2023-02-02
1889,66,242101,32,Divorced,Graduate,30,0,409228,60,424924,56800,5,0,186916,69158,0.37,3,3,0,0,0,Current,,189159,364,301,0,2023-09-20
1890,35,222123,7,Divorced,Graduate,11,0,177518,24,325157,38905,5,0,177009,42482,0.24,0,1,0,0,0,Current,,196749,137,78,0,2025-02-21
1891,45,208068,21,Divorced,Graduate,17,3,590284,12,111654,5514,7,2,265464,23891,0.09,0,1,0,0,0,Current,,321725,212,68,0,2025-02-07
1892,50,127254,20,Married,Graduate,22,0,242811,240,226821,51233,7,0,75603,15120,0.2,1,1,0,0,0,Current,,77385,268,196,0,2023-08-11
1893,34,247857,9,Married,Graduate,10,4,913450,36,289453,43972,3,0,440868,101399,0.23,2,4,0,0,0,Current,,498318,131,87,0,2023-08-20
1894,27,169482,6,Single,Graduate,10,1,636549,120,208876,32457,1,9,175304,54344,0.31,2,3,0,0,0,Current,,197944,129,36,0,2023-03-22
1895,37,277558,12,Married,Graduate,15,1,553584,240,105337,50316,4,7,499126,59895,0.12,2,2,0,0,0,Current,,552674,187,133,0,2024-07-29
1896,64,332081,27,Married,Postgraduate,23,1,1165950,240,572062,86140,1,0,282903,25461,0.09,4,6,0,0,0,Current,,339011,280,165,0,2023-09-11
1897,40,192508,14,Divorced,Graduate,12,0,320340,84,359100,68763,1,8,303131,15156,0.05,1,1,0,0,0,Current,,426355,146,27,0,2023-02-10
1898,56,395015,17,Divorced,Postgraduate,16,1,1490107,180,616709,154251,1,1,787972,527941,0.67,0,0,4,3,3,DPD90+,13.0,884149,197,95,1,2025-01-18
1899,29,193212,7,Widowed,Graduate,10,0,110584,240,364101,40271,5,8,126553,21514,0.17,2,4,0,0,0,Current,,163384,123,76,0,2024-03-09
1900,58,184488,36,Divorced,Graduate,30,4,218108,36,117977,62410,1,6,276155,107700,0.39,1,1,0,0,0,Current,,353143,364,175,1,2024-07-26
1901,68,326642,32,Single,Graduate,30,4,523456,84,564823,119527,4,8,410363,110798,0.27,2,2,0,0,0,Current,,578185,367,76,0,2025-08-04
1902,42,330699,14,Married,Graduate,15,3,1315589,60,331804,53745,5,2,364066,105579,0.29,0,1,0,0,0,Current,,435786,190,184,0,2023-08-03
1903,22,184472,0,Single,Graduate,8,3,147336,120,68187,12244,4,0,371035,70496,0.19,2,3,0,0,0,Current,,412510,106,14,0,2025-07-25
1904,44,377572,11,Single,Postgraduate,15,2,508309,120,511293,169695,5,0,744328,200968,0.27,1,1,0,0,0,Current,,1076119,183,22,0,2025-07-16
1905,28,100000,7,Married,High School,14,4,211380,240,138403,34501,2,9,207674,39458,0.19,1,1,1,1,1,DPD90+,32.0,294164,174,75,1,2023-01-28
1906,31,136545,7,Married,Graduate,6,0,73910,12,83224,45209,2,5,122509,29402,0.24,0,0,0,0,0,Current,,160578,74,52,0,2024-12-30
1907,33,185649,6,Married,Graduate,9,2,729515,84,19235,8961,2,6,225428,60865,0.27,0,2,0,0,0,Current,,235937,111,103,1,2025-08-24
1908,37,100000,14,Single,High School,15,4,302047,60,43970,41257,2,8,102419,53257,0.52,2,2,0,0,0,Current,,103244,187,184,1,2023-10-12
1909,28,100000,8,Single,High School,12,0,455305,48,82956,29170,5,5,185125,135141,0.73,0,0,0,0,0,Current,,202029,151,102,0,2024-05-23
1910,41,245022,13,Single,Graduate,11,4,156725,12,92311,104620,1,4,404939,40493,0.1,1,1,4,3,0,DPD60,17.0,444752,140,121,1,2025-06-15
1911,38,215542,11,Single,High School,14,4,371003,48,92329,105139,3,1,285751,80010,0.28,0,0,2,2,2,DPD90+,24.0,305217,171,77,1,2023-02-15
1912,50,100000,24,Single,High School,20,0,379063,120,81321,47940,7,1,246503,93671,0.38,4,7,0,0,0,Current,,278817,249,6,0,2024-08-24
1913,38,205986,16,Married,Graduate,13,4,728813,48,396622,88764,6,7,151386,62068,0.41,1,4,0,0,0,Current,,176961,159,148,0,2023-11-29
