age,marital_status,education_level,outstanding_loans,loan_amount,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,newest_trade_open_months,default,month,log_income_inr,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,log_max_credit_exposure,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_education_level,woe_loan_amount,woe_loan_tenure_months,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_no_of_inquiries_6m,woe_no_of_inquiries_12m,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_log_max_credit_exposure,woe_debt_to_income,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_installment_to_income,woe_inquiry_acceleration,woe_utilization_per_open_account,woe_closed_account_ratio,woe_account_maturity,woe_trade_gap
42,0,1,4,522974,84,48425,13567,7,8,80469,0.3,4,4,6,1,2025-01,11.806997080743676,10.787792138552428,9.515469358031684,11.295639723140178,12.66277571316161,3.8974,0.5997,0.0926,6225.88,0.5568,1.0,0.0429,15,0.5333,1.0159,250,-0.19811331096045834,-0.22326256541455727,-0.014203191481365798,0.07676858672436082,-0.8961866098564595,-0.5413652345670501,0.18750002859497455,-0.03777066088527888,-0.7306072342055785,-0.21514949811302622,-0.29962025730229463,-0.3745478643090606,-0.8961866098564595,-0.5413652345670501,0.18750002859497455,-0.6014185910151929,-0.4468192886554809,-0.0336212773384673,-0.6929874680409496,-0.27594313877546467,0.013504615321927167,-0.20153032046208738,0.12279440911964301,-0.48502348063365747,0.17198465331041474,1.0401540881827032
46,1,0,4,481870,84,132808,5728,5,9,65010,0.4,3,3,108,0,2024-02,11.54404615362802,11.796667284812452,8.653296274408579,11.082311765329091,12.20132639990494,4.6711,0.6302,0.2756,5736.55,0.6673,1.0,0.08,14,0.6429,1.0263,126,-0.19811331096045834,-0.22326256541455727,-0.5647280077155366,0.07676858672436082,0.0776739738391735,-0.7157186217118278,0.13550106038875784,-0.3024733262847011,-0.18295267072977672,-0.054240564541203067,-0.03692111534102272,-1.173551715337308,0.0776739738391735,-0.7157186217118278,0.13550106038875784,-0.42287171930706796,-0.7610305215049349,-0.0336212773384673,-0.13182680107124983,0.10639025578257491,-0.2170734165027081,-0.20153032046208738,-0.14855124401244438,-0.05912155042681252,0.6698717619062686,-0.017872920370328123
38,1,1,2,1062856,240,245502,36844,1,1,12839,0.09,4,5,61,0,2024-04,12.528927586192202,12.411064446101316,10.5144752032011,9.460320577243952,12.079426069499856,3.848,0.0465,0.231,4428.57,0.1924,0.8,0.09,2,0.5,1.0,107,-0.27957950641884854,-0.22326256541455727,0.24894569444654305,-0.16488766333213792,-0.09545915690037489,-0.36565891689181446,-0.26735939508407314,0.6558911877251418,-0.7306072342055785,-0.45912713633007796,-0.15651941366162134,0.38539679717440045,-0.09545915690037489,-0.36565891689181446,-0.26735939508407314,-0.42287171930706796,-0.4468192886554809,0.5992112532000919,-0.49432587329597105,0.10639025578257491,-0.014203191481365798,-0.20153032046208738,-0.36565891689181446,0.0776739738391735,0.1511738584095484,0.26980915208145273
67,0,1,2,860215,180,313185,90027,5,2,59606,0.26,1,2,17,0,2023-08,12.556937242045905,12.65455254222743,11.407876012038487,10.9955282958212,12.65864078110698,3.0283,0.2098,0.3641,4778.97,0.2019,0.5,0.052,7,0.2857,1.0139,348,1.3915885000310968,-0.22326256541455727,0.0987273830370058,0.008102566032932322,0.59233837391233,0.4465814862135402,0.13550106038875784,-0.053662028221913634,0.12905688332991616,-0.11136693993501376,-0.0713616053213144,0.38539679717440045,0.59233837391233,0.4465814862135402,0.13550106038875784,-0.6014185910151929,-0.06866981365560297,0.013504615321927167,-0.18258724043153873,0.10639025578257491,-0.014203191481365798,0.1745180269736348,0.11095995147264011,0.08686239989357969,0.14987536772231363,1.0401540881827032
49,2,1,0,1405406,36,604360,122744,6,9,178862,0.33,0,1,26,0,2023-03,12.629302357863196,13.311926980495336,11.717864311629592,12.09437542865451,13.43498047208728,4.6022,0.5857,0.43,39039.05,1.5341,0.0,0.055,15,0.6,1.0417,149,0.29436317413733587,-0.22326256541455727,0.2563258017441657,0.04818354532846819,1.205805757345273,0.378228307695788,-0.04158944698764424,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.0713616053213144,1.0337231978524128,1.205805757345273,0.378228307695788,-0.04158944698764424,0.4818195304033289,-0.7610305215049349,-0.0336212773384673,-0.12197160620773233,-0.16592018794632704,-0.1999789831434081,0.1745180269736348,0.11095995147264011,0.27444366638051426,-0.22551228514857263,-0.017872920370328123
32,1,2,1,742013,24,215454,53886,2,7,94699,0.24,1,1,76,0,2023-10,12.592494238143876,12.28050735001536,10.89464454042269,11.45846927917417,13.26194791273944,2.5209,0.3217,0.2904,30917.21,1.2605,1.0,0.12,9,0.7778,1.0312,122,-0.40471371460628364,0.889100344865978,0.38539679717440045,-0.17632204095780107,-0.09545915690037489,0.18750002859497455,-0.17421899076102226,-0.053662028221913634,0.12905688332991616,0.21852509774583123,-0.0266614264034074,0.38539679717440045,-0.09545915690037489,0.18750002859497455,-0.17421899076102226,0.22541519703634885,-0.04158944698764424,0.38539679717440045,-0.13182680107124983,0.2804233533232262,-0.1999789831434081,-0.20153032046208738,-0.10189832918139616,0.1799528229595915,-0.04962161868490844,-0.017872920370328123
56,0,1,0,592977,240,321257,34208,2,3,85595,0.38,1,1,41,0,2024-01,12.021013344532228,12.679999817605234,10.440244046325468,11.35739383206604,12.60650176095356,3.5676,0.515,0.5418,2470.74,0.1784,1.0,0.19,5,0.6,1.02,265,0.7316004412458373,-0.22326256541455727,-0.014203191481365798,-0.16488766333213792,0.59233837391233,-0.36565891689181446,-0.17421899076102226,-0.3024733262847011,0.12905688332991616,0.21852509774583123,-0.105711085335952,-0.0336212773384673,0.59233837391233,-0.36565891689181446,-0.17421899076102226,-0.6014185910151929,-0.38981533643984906,-0.0336212773384673,0.28774939341529904,-0.014203191481365798,0.2563258017441657,-0.20153032046208738,0.1799528229595917,0.27444366638051426,0.17198465331041474,1.0401540881827032
55,0,1,4,630446,84,57728,100045,3,3,160460,0.39,1,2,186,1,2023-07,12.400672679027137,10.963514925888669,11.513385359202662,11.98580620137099,13.028118629825467,2.5948,0.6604,0.0916,7505.31,0.3707,0.5,0.13,6,0.5,1.0292,61,0.6258589006262666,-0.22326256541455727,0.38539679717440045,0.07676858672436082,-0.39878400642260947,0.378228307695788,-0.04158944698764424,-0.3024733262847011,0.12905688332991616,-0.11136693993501376,0.21798021854883082,0.5178246399352279,-0.39878400642260947,0.378228307695788,-0.04158944698764424,0.18750002859497455,-0.04158944698764424,-0.3745478643090606,-0.6929874680409496,-0.27594313877546467,0.34503257331904025,0.1745180269736348,-0.10189832918139616,0.0776739738391735,0.6698717619062686,-0.22551228514857277
32,0,1,2,228145,180,322415,27667,7,8,378555,0.58,1,2,110,0,2024-10,12.292722707253304,12.683597916174756,10.228031789720475,12.844119293359617,13.468030355391017,1.046,1.7357,1.4132,1267.47,0.0697,0.5,0.0829,15,0.5333,1.0455,28,-0.40471371460628364,-0.22326256541455727,-0.06866981365560297,0.008102566032932322,0.59233837391233,-0.42287171930706796,0.28774939341529904,-0.5780549918023947,0.12905688332991616,-0.11136693993501376,-0.03692111534102272,0.013504615321927167,0.59233837391233,-0.42287171930706796,0.28774939341529904,0.4818195304033289,1.1994965881520083,-0.4614180880766337,1.9027194207006952,0.0776739738391735,1.093063901916367,0.1745180269736348,-0.14855124401244438,-0.48502348063365747,-0.22551228514857263,-0.7763432435282624
27,0,2,1,292749,240,104629,29592,3,2,157419,0.27,3,4,35,0,2024-07,12.856669776842969,11.558185596375091,10.295293125858327,11.966672671696442,13.446750019404112,0.7637,0.4107,0.3574,1219.79,0.0382,0.75,0.09,5,0.4,1.05,28,-0.6688476673121468,0.889100344865978,-0.1999789831434081,-0.16488766333213792,-0.5413652345670501,-0.42287171930706796,-0.04158944698764424,-0.053662028221913634,-0.18295267072977672,-0.21514949811302622,-0.105711085335952,1.0337231978524128,-0.5413652345670501,-0.42287171930706796,-0.04158944698764424,0.4818195304033289,1.2661425916291442,-0.04158944698764424,-0.18258724043153873,0.0776739738391735,1.093063901916367,-0.20153032046208738,-0.36565891689181446,0.5017679017808311,-0.22551228514857263,-0.7763432435282624
49,0,1,3,1286414,12,156852,70040,2,6,113059,0.44,2,2,99,0,2023-07,12.501838208362392,11.963064339989948,11.156836063853548,11.635673930229284,12.616608210451444,4.7852,0.4206,0.1219,107201.16,4.7852,1.0,0.22,8,0.75,1.049,115,0.29436317413733587,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,-0.3745478643090606,0.7597713182125337,0.021347792782953054,-0.3481146072409051,-0.1775030659622122,-0.11136693993501376,-0.03692111534102272,0.38539679717440045,-0.3745478643090606,0.7597713182125337,0.021347792782953054,-0.6014185910151929,-0.7610305215049349,0.013504615321927167,-0.39878400642260947,-0.16592018794632704,-0.738397641877574,-0.20153032046208738,0.1799528229595917,0.1799528229595915,-0.22551228514857263,0.26980915208145273
53,1,1,1,301483,60,375907,95957,2,6,122398,0.36,2,3,157,0,2023-09,12.649857419945166,12.837099711581724,11.471665874718926,11.715041479092347,12.824515137474998,0.9672,0.3927,1.2469,5024.72,0.1934,0.6667,0.18,8,0.75,1.0482,82,0.6258589006262666,-0.22326256541455727,-0.1999789831434081,0.11743246597825772,0.59233837391233,0.4465814862135402,0.021347792782953054,0.1029917818234634,-0.1775030659622122,-0.054240564541203067,0.29502215274437876,1.0337231978524128,0.59233837391233,0.4465814862135402,0.021347792782953054,0.31244200600567046,1.1994965881520083,-0.04158944698764424,1.9027194207006952,0.10639025578257491,-0.014203191481365798,-0.18914464097769795,0.1799528229595917,0.1799528229595915,-0.22551228514857263,-0.20160676429501828
67,1,1,0,804648,120,352613,13327,4,1,68815,0.39,1,2,351,0,2025-02,12.55010196958542,12.773129253205896,9.497622364406624,11.139191555023515,12.151114749949492,2.8521,0.2439,0.4382,6705.4,0.2852,0.5,0.0975,5,0.2,1.0194,16,1.3915885000310968,-0.22326256541455727,0.0987273830370058,0.25999553063312814,0.59233837391233,-0.5413652345670501,0.18750002859497455,-0.3024733262847011,0.12905688332991616,-0.11136693993501376,0.1799528229595917,0.38539679717440045,0.59233837391233,-0.5413652345670501,0.18750002859497455,-0.42287171930706796,-0.06866981365560297,0.013504615321927167,-0.12197160620773233,-0.27594313877546467,0.12789646100353846,0.1745180269736348,-0.36565891689181446,-0.14416664569462026,0.17198465331041474,-0.7763432435282624
35,0,2,0,1677813,120,509863,95228,7,5,58816,0.25,0,0,104,0,2025-02,12.95330783661798,13.141899302471964,11.464039796240382,10.982186207747102,12.650889868414458,3.9737,0.1393,0.3039,13981.77,0.3974,0.0,0.0357,12,0.4167,1.0185,6,-0.40471371460628364,0.889100344865978,0.2563258017441657,0.25999553063312814,0.8405238330849243,0.4465814862135402,0.13550106038875784,-0.053662028221913634,0.12905688332991616,0.21852509774583123,-0.03692111534102272,0.9892714352815788,0.8405238330849243,0.4465814862135402,0.13550106038875784,-0.6014185910151929,-0.4468192886554809,0.34503257331904025,-0.13182680107124983,-0.0336212773384673,0.34503257331904025,0.1745180269736348,0.12279440911964301,0.5017679017808311,0.17198465331041474,-0.38715363670498887
52,2,1,3,185597,24,317145,23323,5,8,24623,0.09,0,1,90,0,2023-01,12.063304438867378,12.667117514653956,10.057238152342046,10.11147685607866,12.525914503663545,1.0704,0.142,1.7088,7733.21,0.5352,0.0,0.018,13,0.6154,1.0114,177,0.6258589006262666,-0.22326256541455727,-0.06866981365560297,-0.17632204095780107,0.59233837391233,-0.42287171930706796,-0.22551228514857277,0.6558911877251418,0.12905688332991616,0.21852509774583123,-0.03692111534102272,-0.0336212773384673,0.59233837391233,-0.42287171930706796,-0.22551228514857277,-0.47063474318155785,1.1994965881520083,0.34503257331904025,1.9027194207006952,0.06995192774526302,0.013504615321927167,0.1745180269736348,0.1949907003241321,0.27444366638051426,0.14987536772231363,0.6499564522053273
31,0,0,4,458109,36,93171,38437,6,5,37603,0.24,0,2,150,1,2023-08,11.51293546492023,11.442202526351243,10.55680183259435,10.534865706698442,12.147187447538604,4.5811,0.376,0.2034,12725.25,1.527,0.0,0.04,11,0.4545,1.0064,7,-0.6688476673121468,-0.22326256541455727,-0.5647280077155366,0.04818354532846819,-0.5413652345670501,-0.36565891689181446,-0.14822061084692617,-0.053662028221913634,0.12905688332991616,-0.11136693993501376,0.29502215274437876,-1.173551715337308,-0.5413652345670501,-0.36565891689181446,-0.14822061084692617,-0.42287171930706796,-0.7610305215049349,-0.04158944698764424,-0.49432587329597105,-0.0336212773384673,-0.1999789831434081,0.1745180269736348,0.12279440911964301,0.5017679017808311,0.3306130978470814,-0.38715363670498887
43,1,2,1,1029306,48,159499,143083,4,2,141397,0.45,1,1,72,0,2024-05,12.6946465253607,11.979799201207037,11.871187149370217,11.859333888073008,12.80158494626335,3.1574,0.4337,0.155,21443.87,0.7894,1.0,0.1125,6,0.3333,1.037,152,-0.19811331096045834,0.889100344865978,0.24894569444654305,-0.028514013938685242,-0.3745478643090606,1.3963481472840846,-0.04158944698764424,-0.3481146072409051,0.12905688332991616,0.21852509774583123,-0.0266614264034074,1.0337231978524128,-0.3745478643090606,1.3963481472840846,-0.04158944698764424,0.31244200600567046,-0.38981533643984906,0.013504615321927167,-0.39878400642260947,0.2804233533232262,-0.2170734165027081,-0.20153032046208738,-0.10189832918139616,0.08686239989357969,-0.04962161868490844,0.6499564522053273
46,0,1,0,1123776,24,107458,45584,4,0,108493,0.15,1,2,104,0,2025-06,12.591389466608716,11.584864658451313,10.727333994019004,11.594450150894405,13.6663699732909,3.8222,0.369,0.0956,46824.0,1.9111,0.5,0.0375,4,0.0,1.006,65,-0.19811331096045834,-0.22326256541455727,0.24894569444654305,-0.17632204095780107,-0.5413652345670501,-0.2508300931328625,0.021347792782953054,0.2073517971477059,0.12905688332991616,-0.11136693993501376,-0.03692111534102272,0.38539679717440045,-0.5413652345670501,-0.2508300931328625,0.021347792782953054,0.59233837391233,-0.4468192886554809,-0.04158944698764424,-0.6929874680409496,-0.16592018794632704,-0.738397641877574,0.1745180269736348,0.12279440911964301,-0.14416664569462026,0.3306130978470814,-0.22551228514857277
54,2,2,0,257075,240,332761,26342,5,3,79207,0.24,2,2,308,0,2023-09,12.90152716214181,12.715182798717542,10.178957864028105,11.279832582802351,12.929314892283434,0.6412,0.1976,1.2944,1071.15,0.0321,1.0,0.048,8,0.375,1.0144,45,0.6258589006262666,0.889100344865978,-0.1999789831434081,-0.16488766333213792,0.59233837391233,-0.42287171930706796,0.18750002859497455,-0.053662028221913634,-0.1775030659622122,-0.11136693993501376,0.1799528229595917,0.9892714352815788,0.59233837391233,-0.42287171930706796,0.18750002859497455,0.31244200600567046,1.2661425916291442,0.013504615321927167,1.9027194207006952,0.0776739738391735,1.093063901916367,-0.20153032046208738,0.11095995147264011,0.08686239989357969,0.17198465331041474,-0.47358521950530796
66,1,2,2,841339,60,631317,62105,2,3,195606,0.16,1,1,257,0,2023-07,12.991014743684516,13.355564976542302,11.036597881611804,12.183862823263569,14.278950191247365,1.9189,0.4461,0.7504,14022.32,0.3838,1.0,0.08,5,0.6,1.0056,105,1.3915885000310968,0.889100344865978,0.0987273830370058,0.11743246597825772,1.205805757345273,0.18750002859497455,0.31244200600567046,0.1799528229595917,0.12905688332991616,0.21852509774583123,0.1799528229595917,0.9892714352815788,1.205805757345273,0.18750002859497455,0.31244200600567046,1.1482032937644577,0.2563258017441657,0.013504615321927167,0.24894569444654305,-0.0336212773384673,0.34503257331904025,-0.20153032046208738,-0.14855124401244438,0.27444366638051426,0.3306130978470814,0.26980915208145273
54,0,2,1,861516,120,67242,35362,7,7,378386,0.38,3,4,45,0,2024-01,13.13376414101967,11.116068202827096,10.473421354781692,12.843672760390003,14.067259447408816,1.7035,0.7482,0.0781,7179.3,0.1704,0.75,0.0543,14,0.5,1.034,290,0.6258589006262666,0.889100344865978,0.0987273830370058,0.25999553063312814,-0.39878400642260947,-0.36565891689181446,0.28774939341529904,-0.3024733262847011,-0.18295267072977672,-0.21514949811302622,-0.105711085335952,0.9892714352815788,-0.39878400642260947,-0.36565891689181446,0.28774939341529904,1.1482032937644577,0.59233837391233,-0.3745478643090606,-0.6929874680409496,-0.27594313877546467,0.2563258017441657,-0.20153032046208738,0.11095995147264011,0.0776739738391735,-0.04962161868490844,1.0401540881827032
49,1,0,4,477317,240,30165,17476,1,9,23330,0.41,2,3,40,1,2024-11,11.51293546492023,10.314470741328195,9.76864100976636,10.057538227363054,11.223241389847775,4.7732,0.2333,0.0632,1988.82,0.2387,0.6667,0.41,10,0.9,1.0189,229,0.29436317413733587,-0.22326256541455727,-0.5647280077155366,-0.16488766333213792,-0.8961866098564595,-0.5413652345670501,-0.22551228514857277,-0.3024733262847011,-0.1775030659622122,-0.054240564541203067,-0.105711085335952,-1.173551715337308,-0.8961866098564595,-0.5413652345670501,-0.22551228514857277,-0.738397641877574,-0.7610305215049349,0.013504615321927167,-0.6929874680409496,-0.014203191481365798,-0.014203191481365798,-0.18914464097769795,-0.38981533643984906,-0.11428665003834837,0.17198465331041474,0.9271672247898126
24,0,2,0,433489,60,83486,90444,4,9,151162,0.16,0,1,64,0,2024-06,12.691426603322494,11.33244621009546,11.412497210135736,11.92611400378673,14.11094946821242,1.334,0.4652,0.1926,7224.82,0.2668,0.0,0.04,13,0.6923,1.025,59,-0.7748715729168063,0.889100344865978,-0.5647280077155366,0.11743246597825772,-0.39878400642260947,0.4465814862135402,-0.04158944698764424,0.1799528229595917,0.12905688332991616,0.21852509774583123,-0.15651941366162134,1.0337231978524128,-0.39878400642260947,0.4465814862135402,-0.04158944698764424,1.1482032937644577,0.59233837391233,0.013504615321927167,-0.49432587329597105,-0.27594313877546467,0.12789646100353846,0.1745180269736348,0.12279440911964301,-0.05912155042681252,0.39451263058241004,-0.22551228514857277
37,1,1,4,700236,84,226563,92693,1,6,57963,0.24,2,3,11,0,2024-11,12.155794625051287,12.330782744698867,11.437059024540105,10.967577407165814,12.76166033154516,3.6817,0.3048,0.3236,8336.14,0.526,0.6667,0.24,7,0.8571,1.0417,164,-0.27957950641884854,-0.22326256541455727,0.38539679717440045,0.07676858672436082,-0.09545915690037489,0.4465814862135402,0.13550106038875784,-0.053662028221913634,-0.1775030659622122,-0.054240564541203067,-0.29962025730229463,-0.0336212773384673,-0.09545915690037489,0.4465814862135402,0.13550106038875784,0.31244200600567046,-0.4468192886554809,0.38539679717440045,-0.18258724043153873,0.06995192774526302,0.013504615321927167,-0.18914464097769795,0.1799528229595917,-0.11428665003834837,-0.22551228514857263,0.6499564522053273
55,1,2,1,302536,48,228777,92500,6,9,78100,0.11,0,1,135,0,2025-08,12.98756260803336,12.340507380018549,11.434974734252892,11.265758139843117,13.78683635434997,0.6924,0.1787,0.7562,6302.83,0.1731,0.0,0.0183,15,0.6,1.0064,179,0.6258589006262666,0.889100344865978,-0.1999789831434081,-0.028514013938685242,-0.09545915690037489,0.4465814862135402,0.18750002859497455,0.2073517971477059,0.12905688332991616,0.21852509774583123,0.0753800190400147,0.9892714352815788,-0.09545915690037489,0.4465814862135402,0.18750002859497455,0.59233837391233,1.2661425916291442,0.34503257331904025,0.24894569444654305,-0.27594313877546467,0.2563258017441657,0.1745180269736348,0.1949907003241321,0.27444366638051426,0.3306130978470814,0.6499564522053273
33,0,1,1,423486,180,114042,38283,6,6,125447,0.34,1,3,39,0,2025-05,12.627279860586944,11.6443308492397,10.552787333315797,11.739646609060868,12.85716530148329,1.3896,0.4116,0.2693,2352.7,0.0926,0.3333,0.0567,12,0.5,1.053,100,-0.40471371460628364,-0.22326256541455727,-0.5647280077155366,0.008102566032932322,-0.5413652345670501,-0.36565891689181446,0.021347792782953054,0.1029917818234634,0.12905688332991616,-0.054240564541203067,-0.105711085335952,1.0337231978524128,-0.5413652345670501,-0.36565891689181446,0.021347792782953054,0.31244200600567046,0.59233837391233,-0.04158944698764424,-0.13182680107124983,-0.014203191481365798,1.093063901916367,0.1745180269736348,-0.08354202387818553,0.0776739738391735,-0.22551228514857263,0.26980915208145273
